Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,26.555891,26.910875,26.465258,26.820242,12.657818,38637762
2013-02-04,26.722054,26.79003,26.435045,26.608761,12.558009,37381684
2013-02-05,26.722054,26.910875,26.68429,26.699396,12.600785,27709069
2013-02-06,26.510574,26.805136,26.510574,26.759819,12.6293,46276978
2013-02-07,26.767372,26.850452,26.480364,26.638973,12.572268,25228423
2013-02-08,26.729607,26.835346,26.555891,26.638973,12.572268,24196762
2013-02-11,26.63142,26.669184,26.480364,26.608761,12.558009,18122647
2013-02-12,26.623867,26.941088,26.608761,26.888218,12.689898,22453716
2013-02-13,26.941088,27.046827,26.691843,26.752266,12.625736,23040910
2013-02-14,26.752266,26.767372,26.457705,26.654079,12.579396,34695288
2013-02-15,26.676737,26.850452,26.548338,26.706949,12.604351,32913713
2013-02-19,26.714502,26.956194,26.714502,26.941088,12.714849,22348590
2013-02-20,26.948641,27.175226,26.782476,26.79003,12.643557,47209603
2013-02-21,26.706949,26.903322,26.435045,26.759819,12.6293,33305750
2013-02-22,26.774923,26.963745,26.601208,26.948641,12.718415,27556942
2013-02-25,27.016617,27.250755,26.57855,26.57855,12.543755,43061379
2013-02-26,26.842899,26.963745,26.73716,26.805136,12.650686,34773006
2013-02-27,26.850452,27.114803,26.782476,27.07704,12.779014,31148821
2013-02-28,27.039274,27.379154,27.001511,27.122356,12.8004,42169135
2013-03-01,26.956194,27.250755,26.910875,27.197886,12.836048,31115986
2013-03-04,27.190332,27.39426,27.122356,27.364048,12.914469,24700544
2013-03-05,27.590633,27.719032,27.567976,27.643505,13.046359,29933522
2013-03-06,27.673716,27.809668,27.401814,27.409367,12.935856,27073152
2013-03-07,27.46979,27.583082,27.303625,27.484894,12.9715,25457342
2013-03-08,27.598186,27.749245,27.598186,27.703926,13.074873,28459380
2013-03-11,27.681269,27.771902,27.492447,27.643505,13.046359,26505156
2013-03-12,27.613293,27.824774,27.583082,27.734138,13.089129,25968406
2013-03-13,27.741692,27.809668,27.613293,27.643505,13.046359,19954004
2013-03-14,27.696375,27.847431,27.635952,27.839878,13.139035,25836271
2013-03-15,27.635952,27.719032,27.371601,27.515106,12.985761,67626610
2013-03-18,27.318731,27.44713,27.280968,27.303625,12.885952,27398062
2013-03-19,27.386707,27.477341,27.212992,27.296074,12.882387,26283783
2013-03-20,27.432024,27.515106,27.280968,27.333838,12.900208,39565886
2013-03-21,27.265862,27.379154,27.205439,27.303625,12.885952,27440959
2013-03-22,27.326284,27.583082,27.326284,27.515106,12.985761,31659488
2013-03-25,27.545317,27.635952,27.416918,27.484894,12.9715,31388862
2013-03-26,27.598186,27.771902,27.454683,27.749245,13.09626,24400261
2013-03-27,27.60574,27.787008,27.567976,27.658609,13.053489,23005559
2013-03-28,27.711479,27.817221,27.567976,27.711479,13.078438,49502771
2013-04-01,27.726585,28.187311,27.726585,28.134441,13.278054,32048214
2013-04-02,28.308157,28.466766,28.187311,28.376133,13.392123,34725475
2013-04-03,28.330816,28.398792,28.104231,28.157101,13.288752,32161284
2013-04-04,28.20997,28.670694,28.187311,28.632931,13.513316,96455386
2013-04-05,28.436556,28.73867,28.391239,28.716011,13.552526,101271966
2013-04-08,28.330816,28.542295,28.308157,28.413897,13.623433,31269173
2013-04-09,28.459215,28.617825,28.330816,28.519636,13.674133,29851831
2013-04-10,28.549849,28.927492,28.519636,28.836859,13.826226,25243119
2013-04-11,28.814199,29.305136,28.814199,29.108761,13.956591,33753526
2013-04-12,29.018127,29.18429,29.018127,29.146526,13.974704,26116297
2013-04-15,28.904835,29.116314,28.632931,28.663141,13.742936,38726073
2013-04-16,28.889729,28.912388,28.640484,28.655588,13.739317,32393778
2013-04-17,28.549849,28.700907,28.361027,28.534742,13.681375,29754384
2013-04-18,28.783989,28.799093,28.459215,28.504532,13.666885,26744800
2013-04-19,28.595165,28.972811,28.519636,28.912388,13.86244,32475072
2013-04-22,29.018127,29.274923,28.957705,29.252266,14.0254,28468780
2013-04-23,29.305136,29.456194,28.965258,29.456194,14.12318,33244051
2013-04-24,28.013596,28.141994,27.666162,27.97583,13.413395,80932016
2013-04-25,28.134441,28.277946,27.998489,28.157101,13.500311,47409130
2013-04-26,28.157101,28.179758,27.854984,27.97583,13.413395,43960507
2013-04-29,28.036255,28.202417,27.960726,28.172205,13.507545,25042533
2013-04-30,28.225077,28.413897,28.157101,28.293051,13.565492,31967583
2013-05-01,28.293051,28.678247,28.293051,28.36858,13.601709,28908216
2013-05-02,28.413897,28.580059,28.255287,28.36858,13.601709,21773312
2013-05-03,28.602718,28.610271,28.111782,28.202417,13.522038,26797628
2013-05-06,28.164654,28.194864,27.998489,28.013596,13.431499,16037612
2013-05-07,28.089125,28.338369,28.013596,28.338369,13.587221,19453797
2013-05-08,28.270393,28.587612,28.217524,28.572508,13.699483,20093289
2013-05-09,28.474319,28.534742,28.096678,28.194864,13.518419,31254212
2013-05-10,28.285498,28.345921,28.074018,28.217524,13.529278,24073762
2013-05-13,28.172205,28.187311,27.900303,27.94562,13.398911,24570924
2013-05-14,27.938066,28.119335,27.839878,28.119335,13.4822,25789931
2013-05-15,28.202417,28.572508,28.164654,28.345921,13.590839,30531970
2013-05-16,28.26284,28.413897,28.194864,28.232628,13.536524,18096962
2013-05-17,28.20997,28.300604,28.089125,28.277946,13.558247,22127880
2013-05-20,28.247734,28.277946,28.043806,28.111782,13.478582,19402161
2013-05-21,28.126888,28.126888,27.794561,27.900303,13.37718,32924702
2013-05-22,27.900303,28.074018,27.53021,27.658609,13.261303,37864017
2013-05-23,27.46979,27.802114,27.454683,27.749245,13.304755,23991145
2013-05-24,27.590633,27.779455,27.53021,27.756798,13.308376,19123724
2013-05-28,27.97583,28.058912,27.311178,27.326284,13.101961,38963996
2013-05-29,27.228098,27.235649,26.812689,27.122356,13.004185,38052554
2013-05-30,27.069487,27.250755,26.812689,26.812689,12.855712,33224853
2013-05-31,26.68429,26.812689,26.419941,26.427492,12.671024,47398935
2013-06-03,26.427492,26.593657,26.117825,26.487915,12.699996,39401446
2013-06-04,26.57855,27.092146,26.548338,26.941088,12.917273,53578308
2013-06-05,26.933535,26.978851,26.623867,26.63142,12.768798,30271671
2013-06-06,26.593657,27.084593,26.510574,27.046827,12.967976,30529719
2013-06-07,27.167673,27.228098,26.722054,26.774923,12.837604,34489273
2013-06-10,27.092146,27.273415,26.956194,27.182779,13.033157,28932313
2013-06-11,27.084593,27.341391,26.978851,27.009064,12.949866,34427840
2013-06-12,27.190332,27.296074,26.865559,26.903322,12.899167,22449214
2013-06-13,26.895769,27.484894,26.895769,27.416918,13.145418,26668802
2013-06-14,27.341391,27.424471,27.10725,27.122356,13.004185,31739855
2013-06-17,27.243202,27.296074,26.797583,27.009064,12.949866,30934466
2013-06-18,27.061934,27.454683,27.031721,27.318731,13.098338,20333860
2013-06-19,27.235649,27.296074,26.623867,26.623867,12.765176,32390998
2013-06-20,26.435045,26.586103,25.92145,25.944109,12.439259,42099890
2013-06-21,26.095165,26.231117,25.755287,26.034742,12.482716,129015988
2013-06-24,25.913897,26.321753,25.777946,26.027189,12.479092,94294618
2013-06-25,26.200907,26.593657,26.087612,26.457705,12.685508,88913882
2013-06-26,26.752266,26.805136,26.503021,26.68429,12.794149,29010958
2013-06-27,26.835346,27.152569,26.812689,26.910875,12.902786,24164986
2013-06-28,26.850452,26.956194,26.669184,26.73716,12.819495,31662004
2013-07-01,26.73716,26.948641,26.57855,26.661631,12.783285,26352102
2013-07-02,26.654079,27.039274,26.548338,26.835346,12.866574,24672608
2013-07-03,26.79003,26.993958,26.586103,26.903322,12.899167,15358400
2013-07-05,27.039274,27.114803,26.623867,27.061934,12.975219,22692168
2013-07-08,26.903322,26.956194,26.729607,26.873112,13.102557,20990166
2013-07-09,27.016617,27.061934,26.842899,26.888218,13.109924,19181450
2013-07-10,26.880665,26.948641,26.623867,26.729607,13.032585,23616320
2013-07-11,27.001511,27.197886,26.948641,27.092146,13.209352,30551830
2013-07-12,27.099697,27.122356,26.858006,27.046827,13.187254,25242987
2013-07-15,26.948641,27.009064,26.63142,26.850452,13.09151,22740494
2013-07-16,26.903322,27.114803,26.888218,27.099697,13.213033,23304916
2013-07-17,27.160122,27.424471,27.114803,27.160122,13.242497,22250482
2013-07-18,27.084593,27.182779,26.895769,26.993958,13.161482,25919154
2013-07-19,27.061934,27.07704,26.827795,27.046827,13.187254,28007234
2013-07-22,27.016617,27.10725,26.842899,26.873112,13.102557,25422389
2013-07-23,27.001511,27.152569,26.812689,27.046827,13.187254,30388051
2013-07-24,26.729607,26.812689,26.382175,26.73716,13.036273,40962971
2013-07-25,26.570997,26.865559,26.555891,26.782476,13.058363,29238819
2013-07-26,26.744713,26.963745,26.669184,26.888218,13.109924,18745060
2013-07-29,26.918428,27.190332,26.865559,27.099697,13.213033,22012030
2013-07-30,27.190332,27.243202,26.744713,26.752266,13.043632,25276881
2013-07-31,26.759819,26.873112,26.601208,26.638973,12.988401,28235756
2013-08-01,26.925982,27.05438,26.714502,26.978851,13.154115,24409529
2013-08-02,26.888218,27.02417,26.820242,27.016617,13.172528,28798854
2013-08-05,26.963745,27.07704,26.865559,26.941088,13.135699,13556436
2013-08-06,26.903322,26.933535,26.744713,26.797583,13.065734,16952761
2013-08-07,26.752266,26.986404,26.752266,26.880665,13.106239,17596754
2013-08-08,26.933535,26.978851,26.525681,26.654079,12.995765,23774141
2013-08-09,26.63142,26.669184,26.246223,26.283989,12.815314,28521078
2013-08-12,26.246223,26.412388,26.231117,26.374622,12.859509,21168509
2013-08-13,26.397282,26.427492,26.110271,26.223564,12.785855,21459127
2013-08-14,26.253777,26.276436,26.064955,26.26133,12.804272,23042631
2013-08-15,26.132931,26.216011,25.944109,25.944109,12.649603,23558859
2013-08-16,25.883686,25.966766,25.611782,25.81571,12.587,32519823
2013-08-19,25.755287,25.81571,25.400303,25.521149,12.443381,27966587
2013-08-20,25.566465,25.747734,25.513596,25.581572,12.472837,21386969
2013-08-21,25.528702,25.566465,25.271902,25.287008,12.329219,27207538
2013-08-22,25.302114,25.679758,25.067976,25.543806,12.454424,34312519
2013-08-23,25.536255,25.929003,25.490936,25.898792,12.627507,39360799
2013-08-26,25.913897,25.989426,25.528702,25.543806,12.454424,18436965
2013-08-27,25.354984,25.725077,25.324774,25.44562,12.406553,24718815
2013-08-28,25.453173,25.558912,25.362537,25.362537,12.366043,22056516
2013-08-29,25.407854,25.725077,25.385197,25.415407,12.39182,29444568
2013-08-30,25.415407,25.596678,25.354984,25.551359,12.458114,26995168
2013-09-03,25.687311,25.76284,25.10574,25.166162,12.270298,40735376
2013-09-04,25.090633,25.490936,25.083082,25.483383,12.424964,24784353
2013-09-05,25.506042,25.619335,25.128399,25.181269,12.277664,26264982
2013-09-06,25.302114,25.362537,25.098186,25.234138,12.303443,26069428
2013-09-09,25.279455,25.468279,25.113293,25.400303,12.38446,25146070
2013-09-10,25.589125,25.755287,25.490936,25.657101,12.509666,36663281
2013-09-11,25.664654,25.86858,25.581572,25.657101,12.509666,27920512
2013-09-12,25.634441,26.019636,25.634441,25.966766,12.660651,32619653
2013-09-13,26.064955,26.231117,25.838369,25.92145,12.638555,18838666
2013-09-16,26.110271,26.231117,25.951662,26.110271,12.730615,21010688
2013-09-17,26.125378,26.321753,26.095165,26.246223,12.796904,23565611
2013-09-18,26.231117,26.442598,25.913897,26.397282,12.870558,30211562
2013-09-19,26.397282,26.397282,26.193354,26.29154,12.819,20776473
2013-09-20,26.299093,26.321753,25.830816,25.913897,12.634871,48633300
2013-09-23,25.981873,25.981873,25.460726,25.845921,12.601729,30743412
2013-09-24,25.755287,25.898792,25.687311,25.747734,12.553856,25464492
2013-09-25,25.76284,25.959215,25.641994,25.717524,12.539125,25303361
2013-09-26,25.808157,26.004532,25.747734,25.853474,12.605406,21838321
2013-09-27,25.76284,25.793051,25.543806,25.664654,12.513348,18533220
2013-09-30,25.513596,25.596678,25.438066,25.543806,12.454424,27565283
2013-10-01,25.521149,25.861027,25.498489,25.725077,12.542809,22189975
2013-10-02,25.657101,25.725077,25.490936,25.634441,12.498618,28479240
2013-10-03,25.611782,25.626888,25.400303,25.407854,12.388139,29706985
2013-10-04,25.438066,25.521149,25.377644,25.490936,12.428649,92311796
2013-10-07,25.438066,25.777946,25.400303,25.679758,12.520712,83900556
2013-10-08,25.362537,25.415407,24.992447,25.007553,12.410443,43425082
2013-10-09,25.098186,25.755287,25.037764,25.490936,12.65033,44262909
2013-10-10,25.747734,25.793051,25.362537,25.793051,12.800252,31535164
2013-10-11,25.777946,25.86858,25.626888,25.830816,12.818998,31309158
2013-10-14,25.664654,25.755287,25.581572,25.619335,12.714051,24586150
2013-10-15,25.581572,25.770393,25.460726,25.460726,12.635335,21651240
2013-10-16,25.604231,25.830816,25.596678,25.830816,12.818998,24758535
2013-10-17,25.959215,26.012085,25.777946,26.012085,12.908955,29458470
2013-10-18,26.072508,26.344412,25.959215,26.140484,12.972674,40337514
2013-10-21,26.450151,26.661631,26.344412,26.601208,13.201318,38991006
2013-10-22,26.699396,26.722054,26.480364,26.608761,13.20507,31757994
2013-10-23,26.487915,26.691843,26.367069,26.646526,13.223809,36089062
2013-10-24,26.442598,26.442598,25.853474,26.155588,12.980173,44898429
2013-10-25,26.170694,26.616314,26.170694,26.57855,13.190079,28183326
2013-10-28,26.638973,26.865559,26.616314,26.865559,13.332504,31584814
2013-10-29,26.933535,27.545317,26.925982,27.39426,13.594886,59911397
2013-10-30,27.432024,27.492447,27.160122,27.386707,13.591143,28925560
2013-10-31,27.379154,27.560423,27.190332,27.341391,13.568647,38116636
2013-11-01,27.567976,27.794561,27.311178,27.371601,13.583642,54930774
2013-11-04,27.53021,27.583082,27.326284,27.53021,13.662354,26511776
2013-11-05,27.379154,27.439577,26.827795,26.835346,13.317513,44541876
2013-11-06,27.016617,27.190332,26.978851,27.05438,13.426217,27613741
2013-11-07,27.05438,27.05438,26.457705,26.518127,13.160087,38780357
2013-11-08,26.435045,26.563444,26.102718,26.563444,13.182573,39438385
2013-11-11,26.548338,26.623867,26.412388,26.457705,13.130102,16377350
2013-11-12,26.548338,26.676737,26.412388,26.563444,13.182573,26359119
2013-11-13,26.435045,26.563444,26.321753,26.487915,13.145092,29561213
2013-11-14,26.510574,26.722054,26.480364,26.555891,13.178827,18338989
2013-11-15,26.525681,26.797583,26.510574,26.759819,13.280034,23415602
2013-11-18,26.79003,26.918428,26.714502,26.888218,13.343752,19909915
2013-11-19,26.918428,27.061934,26.858006,26.978851,13.388733,16541659
2013-11-20,27.092146,27.137463,26.68429,26.73716,13.268787,23092414
2013-11-21,26.774923,26.873112,26.570997,26.661631,13.231308,30475435
2013-11-22,26.63142,26.752266,26.472811,26.752266,13.276279,21290450
2013-11-25,26.782476,26.850452,26.676737,26.714502,13.257545,18626826
2013-11-26,26.73716,26.842899,26.638973,26.646526,13.223809,18775512
2013-11-27,26.654079,26.752266,26.586103,26.744713,13.272536,15188001
2013-11-29,26.797583,26.835346,26.586103,26.593657,13.197568,12292943
2013-12-02,26.570997,26.593657,26.283989,26.283989,13.043895,31383699
2013-12-03,26.26133,26.276436,26.072508,26.23867,13.021405,23237524
2013-12-04,25.936556,26.170694,25.830816,26.132931,12.968928,36041398
2013-12-05,25.996979,26.102718,25.838369,25.86858,12.837742,33241271
2013-12-06,26.080059,26.117825,25.906343,26.080059,12.94269,25877448
2013-12-09,26.064955,26.231117,25.883686,26.200907,13.002665,23879267
2013-12-10,26.276436,26.367069,25.974319,25.981873,12.893962,24347168
2013-12-11,25.981873,26.019636,25.619335,25.641994,12.725289,36398614
2013-12-12,25.717524,25.777946,25.490936,25.596678,12.702806,29031348
2013-12-13,25.589125,25.641994,25.377644,25.566465,12.687809,32918347
2013-12-16,25.725077,26.064955,25.725077,25.793051,12.800252,28265679
2013-12-17,25.830816,25.898792,25.498489,25.566465,12.687809,31077987
2013-12-18,25.589125,26.012085,25.400303,25.966766,12.886468,34225003
2013-12-19,25.898792,26.034742,25.777946,26.019636,12.912703,26536932
2013-12-20,26.049849,26.148035,25.876133,25.906343,12.856477,45045393
2013-12-23,26.027189,26.26133,25.996979,26.200907,13.002665,26420288
2013-12-24,26.23867,26.419941,26.20846,26.397282,13.100116,10539040
2013-12-26,26.419941,26.570997,26.389729,26.555891,13.178827,14596306
2013-12-27,26.480364,26.623867,26.404835,26.570997,13.186327,18683758
2013-12-30,26.457705,26.661631,26.442598,26.586103,13.193826,19151130
2013-12-31,26.563444,26.646526,26.404835,26.555891,13.178827,24395230
2014-01-02,26.616314,26.654079,26.397282,26.397282,13.100116,26784388
2014-01-03,26.548338,26.555891,26.140484,26.283989,13.043895,32594629
2014-01-06,26.442598,26.472811,26.283989,26.404835,13.103864,27527946
2014-01-07,26.533234,26.548338,26.367069,26.397282,13.100116,34060032
2014-01-08,26.019636,26.132931,25.755287,25.861027,13.061603,49975042
2014-01-09,25.861027,25.861027,25.309668,25.332327,12.794574,47772833
2014-01-10,25.483383,25.536255,25.309668,25.39275,12.825095,33552940
2014-01-13,25.37009,25.415407,25.075529,25.151056,12.703018,38768044
2014-01-14,25.173716,25.339878,25.045317,25.287008,12.771687,30297886
2014-01-15,25.42296,25.679758,25.339878,25.521149,12.889939,34141194
2014-01-16,25.596678,25.740181,25.536255,25.649548,12.954792,21500436
2014-01-17,25.702417,25.702417,25.438066,25.453173,12.855607,31672331
2014-01-21,25.558912,25.679758,25.075529,25.354984,12.806014,38954066
2014-01-22,25.377644,25.42296,25.158609,25.181269,12.718278,23053091
2014-01-23,25.090633,25.528702,25.037764,25.528702,12.893755,37685409
2014-01-24,25.551359,25.898792,25.241692,25.241692,12.748794,43935748
2014-01-27,25.324774,25.483383,25.249245,25.309668,12.783128,43409061
2014-01-28,25.302114,25.536255,25.188822,25.453173,12.855607,33705862
2014-01-29,24.471298,25.339878,24.176737,25.158609,12.706834,110077095
2014-01-30,25.332327,25.37009,24.932024,25.188822,12.722089,38497948
2014-01-31,24.901814,25.44562,24.750755,25.166162,12.710646,45296556
2014-02-03,25.166162,25.166162,24.093657,24.13142,12.18803,90045902
2014-02-04,24.229607,24.509064,24.169184,24.509064,12.37877,47584692
2014-02-05,24.471298,24.493958,24.199396,24.229607,12.23762,39446594
2014-02-06,24.403322,24.403322,23.972811,24.169184,12.207104,60006460
2014-02-07,24.305136,24.441088,24.13142,24.395769,12.321545,38621874
2014-02-10,24.509064,24.516617,24.335346,24.501511,12.374953,27302204
2014-02-11,24.637463,24.954683,24.55438,24.886707,12.569505,34726931
2014-02-12,24.856495,24.977341,24.780968,24.879154,12.565691,21918423
2014-02-13,24.796074,25.302114,24.705439,25.294561,12.775498,37154353
2014-02-14,25.211479,25.211479,24.96979,25.037764,12.6458,24195835
2014-02-18,25.098186,25.098186,24.645016,24.788521,12.519909,29540956
2014-02-19,24.712992,24.939577,24.622356,24.811178,12.531355,25700032
2014-02-20,24.811178,25.211479,24.675226,25.060423,12.657242,27127304
2014-02-21,24.984894,25.098186,24.758308,24.773415,12.512282,25589213
2014-02-24,24.796074,24.826284,24.516617,24.52417,12.386395,44353073
2014-02-25,24.55438,24.561934,24.206949,24.297583,12.271959,54347684
2014-02-26,24.358006,24.388218,24.086103,24.169184,12.207104,48646673
2014-02-27,24.161631,24.395769,24.025681,24.342899,12.294843,72718052
2014-02-28,24.358006,24.410875,24.010574,24.116314,12.180402,57551632
2014-03-03,24.018127,24.154079,23.987915,24.063444,12.153699,40357771
2014-03-04,24.244713,24.335346,24.191843,24.282476,12.264321,37659988
2014-03-05,24.350452,24.350452,24.176737,24.267372,12.256698,31967450
2014-03-06,24.282476,24.448641,24.244713,24.425982,12.336807,25860103
2014-03-07,24.531721,24.614803,24.365559,24.57704,12.4131,35884372
2014-03-10,24.380665,24.57704,24.312689,24.55438,12.401654,33014867
2014-03-11,24.569487,24.569487,24.274923,24.342899,12.294843,27448638
2014-03-12,24.358006,24.531721,24.29003,24.456194,12.352066,33132306
2014-03-13,24.546827,24.667673,24.395769,24.433535,12.34062,28741922
2014-03-14,24.388218,24.614803,24.365559,24.539274,12.394025,29616026
2014-03-17,24.682779,24.841391,24.569487,24.841391,12.546615,31226408
2014-03-18,24.871601,24.954683,24.811178,24.909367,12.58095,34421617
2014-03-19,24.939577,25.181269,24.788521,24.89426,12.573319,42107702
2014-03-20,24.977341,25.785498,24.932024,25.747734,13.004382,82903452
2014-03-21,25.936556,26.283989,25.777946,25.906343,13.084487,67527575
2014-03-24,25.989426,26.253777,25.853474,26.027189,13.145522,71237555
2014-03-25,25.966766,26.351965,25.959215,26.223564,13.244708,44232854
2014-03-26,26.367069,26.457705,26.140484,26.140484,13.202745,51099118
2014-03-27,26.178247,26.457705,26.132931,26.404835,13.336263,44198695
2014-03-28,26.495468,26.563444,26.26133,26.487915,13.378222,32762777
2014-03-31,26.661631,26.812689,26.427492,26.487915,13.378222,40364126
2014-04-01,26.442598,26.540785,26.170694,26.503021,13.385856,38096379
2014-04-02,26.555891,26.797583,26.465258,26.714502,13.492665,37186923
2014-04-03,26.774923,26.941088,26.699396,26.910875,13.591847,33626820
2014-04-04,27.061934,27.099697,26.812689,26.850452,13.561336,38859665
2014-04-07,26.842899,27.031721,26.805136,26.805136,13.538445,43259449
2014-04-08,26.472811,26.638973,26.367069,26.638973,13.689443,38782211
2014-04-09,26.623867,26.638973,26.23867,26.374622,13.553596,40372732
2014-04-10,26.548338,26.759819,26.412388,26.525681,13.631221,46902170
2014-04-11,26.533234,26.676737,26.442598,26.586103,13.662273,45746318
2014-04-14,26.646526,26.714502,26.480364,26.706949,13.724375,20464538
2014-04-15,26.699396,26.948641,26.68429,26.948641,13.848578,35065213
2014-04-16,27.009064,27.273415,26.963745,27.265862,14.011595,32063176
2014-04-17,27.212992,27.364048,27.12991,27.220545,13.988306,33512823
2014-04-21,27.250755,27.318731,27.084593,27.235649,13.996067,24833606
2014-04-22,27.265862,27.5,27.160122,27.409367,14.08534,42369324
2014-04-23,26.442598,26.699396,26.027189,26.374622,13.553596,78961639
2014-04-24,26.435045,26.510574,26.019636,26.057402,13.39058,48484748
2014-04-25,26.004532,26.095165,25.92145,26.049849,13.386697,29107743
2014-04-28,26.185801,26.548338,26.102718,26.495468,13.615695,39225354
2014-04-29,26.676737,26.797583,26.472811,26.752266,13.747658,27449036
2014-04-30,26.759819,26.993958,26.63142,26.963745,13.856335,29860569
2014-05-01,27.001511,27.190332,26.744713,26.873112,13.809767,36856718
2014-05-02,26.963745,27.039274,26.827795,26.910875,13.829168,21109062
2014-05-05,26.873112,27.009064,26.767372,27.009064,13.879625,21102839
2014-05-06,27.009064,27.009064,26.797583,26.805136,13.774833,28449715
2014-05-07,26.858006,27.160122,26.827795,27.009064,13.879625,26833508
2014-05-08,27.10725,27.839878,27.039274,27.492447,14.128032,48291708
2014-05-09,27.477341,27.575529,27.326284,27.522659,14.143559,19880522
2014-05-12,27.741692,27.749245,27.311178,27.620846,14.194013,31752300
2014-05-13,27.55287,27.598186,27.10725,27.341391,14.050406,45350045
2014-05-14,27.265862,27.620846,27.197886,27.484894,14.124152,32013658
2014-05-15,27.492447,27.651056,26.873112,27.583082,14.174609,26926850
2014-05-16,27.60574,27.787008,27.575529,27.749245,14.259998,31800891
2014-05-19,27.182779,27.756798,27.016617,27.477341,14.120273,102751933
2014-05-20,27.454683,27.454683,26.752266,26.812689,13.778717,52932196
2014-05-21,26.941088,26.971298,26.503021,26.638973,13.689443,43272027
2014-05-22,26.676737,26.812689,26.623867,26.722054,13.732139,23866689
2014-05-23,26.706949,26.850452,26.623867,26.676737,13.70885,23002911
2014-05-27,26.654079,26.73716,26.510574,26.593657,13.666151,29727375
2014-05-28,26.654079,26.812689,26.593657,26.691843,13.716612,27146899
2014-05-29,26.714502,26.767372,26.435045,26.729607,13.736017,18756314
2014-05-30,26.654079,26.835346,26.654079,26.79003,13.767073,21402063
2014-06-02,26.812689,26.850452,26.661631,26.767372,13.755428,21478722
2014-06-03,26.759819,26.888218,26.548338,26.586103,13.662273,29475285
2014-06-04,26.586103,26.586103,26.397282,26.472811,13.604055,35623544
2014-06-05,26.487915,26.533234,26.283989,26.510574,13.62346,29479257
2014-06-06,26.487915,26.510574,26.351965,26.450151,13.592409,22681047
2014-06-09,26.472811,26.525681,26.389729,26.442598,13.588527,23382237
2014-06-10,26.374622,26.510574,26.329306,26.389729,13.561359,23427121
2014-06-11,26.397282,26.465258,26.283989,26.29154,13.5109,21620390
2014-06-12,26.314199,26.336859,26.148035,26.306646,13.518664,25238618
2014-06-13,26.374622,26.548338,26.268883,26.457705,13.59629,26449151
2014-06-16,26.412388,26.503021,26.359516,26.419941,13.576891,18681243
2014-06-17,26.450151,26.548338,26.397282,26.450151,13.592409,22918837
2014-06-18,26.450151,26.593657,26.412388,26.586103,13.662273,26878656
2014-06-19,26.623867,26.729607,26.586103,26.706949,13.724375,25836536
2014-06-20,26.910875,27.001511,26.699396,26.729607,13.736017,38374816
2014-06-23,26.865559,26.865559,26.63142,26.729607,13.736017,19208062
2014-06-24,26.729607,26.873112,26.593657,26.654079,13.697206,28023916
2014-06-25,26.601208,26.654079,26.510574,26.63142,13.685562,20224630
2014-06-26,26.669184,26.669184,26.510574,26.63142,13.685562,20905695
2014-06-27,26.563444,26.759819,26.510574,26.744713,13.743781,27727605
2014-06-30,26.73716,26.850452,26.68429,26.706949,13.724375,25313159
2014-07-01,26.608761,26.835346,26.548338,26.797583,13.770949,28829570
2014-07-02,26.797583,26.941088,26.759819,26.941088,13.844692,18834959
2014-07-03,27.07704,27.092146,26.956194,27.069487,13.910677,15465909
2014-07-07,27.114803,27.265862,27.07704,27.205439,13.980539,25919948
2014-07-08,26.842899,26.986404,26.744713,26.858006,14.039387,26664698
2014-07-09,26.963745,26.978851,26.820242,26.925982,14.074915,21064972
2014-07-10,26.722054,27.016617,26.722054,26.963745,14.094656,19322456
2014-07-11,26.978851,27.061934,26.865559,27.009064,14.118345,15304646
2014-07-14,27.084593,27.145016,26.971298,27.084593,14.157826,16635266
2014-07-15,27.152569,27.454683,27.12991,27.371601,14.30785,46323053
2014-07-16,27.53021,27.60574,27.439577,27.53021,14.390762,26775252
2014-07-17,27.39426,27.545317,27.175226,27.212992,14.224942,25345332
2014-07-18,27.326284,27.333838,27.190332,27.318731,14.280215,21359430
2014-07-21,27.243202,27.311178,27.099697,27.160122,14.197306,27694638
2014-07-22,27.212992,27.265862,27.016617,27.145016,14.189411,24077867
2014-07-23,27.114803,27.160122,27.039274,27.099697,14.165723,20098055
2014-07-24,26.759819,26.978851,26.457705,26.812689,14.015694,59780983
2014-07-25,26.714502,26.963745,26.706949,26.842899,14.031486,24710209
2014-07-28,26.850452,27.016617,26.812689,26.925982,14.074915,27265132
2014-07-29,28.270393,28.308157,27.537764,27.635952,14.446034,122407772
2014-07-30,27.53021,27.666162,27.243202,27.462236,14.355229,27070901
2014-07-31,27.228098,27.348944,26.820242,26.880665,14.051231,45815166
2014-08-01,27.02417,27.05438,26.646526,26.68429,13.948578,31726218
2014-08-04,26.714502,26.835346,26.586103,26.782476,13.999904,28201465
2014-08-05,26.706949,26.782476,26.442598,26.518127,13.861721,25824752
2014-08-06,26.435045,26.450151,25.951662,26.148035,13.668263,47586016
2014-08-07,26.246223,26.276436,25.808157,25.838369,13.506391,27471941
2014-08-08,25.906343,26.057402,25.81571,26.034742,13.609046,24852936
2014-08-11,26.200907,26.253777,25.989426,26.034742,13.609046,19495768
2014-08-12,26.117825,26.20846,26.042295,26.163141,13.676157,20287520
2014-08-13,26.246223,26.306646,26.057402,26.200907,13.695905,21118594
2014-08-14,26.306646,26.382175,26.132931,26.367069,13.782759,19315571
2014-08-15,26.382175,26.412388,26.027189,26.23867,13.715638,35684580
